borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
MN,2130,58,112.0,10.0,10032.0,33.0,525 WEST 173 STREET,NY,V1,11,,"CITIMORTGAGE, INC.",1875,0,18.75,100.0,5,230400,0,,,1,1002107.0,246608.0,40.8435391,-73.9354606,3b,,New York
MN,2128,48,112.0,10.0,10032.0,33.0,2238A AMSTERDAM AVENUE,NY,V1,11,,"NEW YORK HE TRADING CO., LLC",2500,0,25.0,100.0,5,189000,0,,,1,1002045.0,246084.0,40.842101,-73.9356861,3b,,New York
MN,2069,28,109.0,9.0,10032.0,30.0,89 ST NICHOLAS PLACE,NY,V1,11,,GETTY PETROLEUM CORP,12,0,1.92,9.75,8,1170,0,,,1,1000503.0,241927.0,40.8306942,-73.9412692,3b,,New York
MN,1347,22,106.0,4.0,10022.0,17.0,349 EAST 54 STREET,NY,V1,11,,LAWRENCE YASUYO,2010,0,20.0,100.5,5,369900,0,,,1,994031.0,214995.0,40.7567827,-73.9646952,8d,,New York
MN,2120,58,112.0,10.0,10032.0,33.0,557 WEST 161 STREET,NY,V1,11,,557 WEST 161ST STREET LLC,1799,0,18.0,99.92,5,248850,0,,,1,1000382.0,243943.0,40.8362277,-73.9417016,3b,,New York
MN,2108,71,112.0,10.0,10032.0,33.0,467 WEST 157 STREET,NY,V1,11,,"467 WEST 157 HOLDING, LLC",4996,0,50.0,99.92,5,369000,0,,,1,1000481.0,242702.0,40.8328214,-73.9413468,3b,,New York
MN,2064,34,109.0,9.0,10031.0,30.0,793 ST NICHOLAS AVENUE,NY,V1,11,,FLORENCE WHEELER,1000,0,25.5,42.0,5,113400,0,,,1,1000000.0,240645.0,40.8271764,-73.9430898,3b,,New York
MN,941,9,106.0,4.0,10016.0,17.0,2 AVENUE,NY,V1,11,X,MTA - BRIDGES AND TUNNELS,8097,0,41.0,197.5,5,1251000,0,,,1,991308.0,210877.0,40.7454824,-73.9745283,8d,,New York
MN,2121,1,112.0,10.0,10032.0,33.0,1040 ST NICHOLAS AVENUE,NY,V1,11,,"CATS 1040 ST. NICHOLAS AVENUE, LLC",10560,0,208.58,164.5,1,826200,0,,,1,1000926.0,244049.0,40.8365177,-73.9397354,3b,,New York
MN,2039,63,110.0,9.0,10039.0,32.0,2902 FREDRICK DOUGLASS BL,NY,V1,11,,"2902 FREDERICK DOUGLAS BLVD. HOLDING, LL C.",4000,0,40.0,100.0,5,293850,0,,,1,1001511.0,241001.0,40.8281507,-73.9376291,3b,,New York
MN,2156,75,112.0,10.0,10033.0,34.0,528 WEST 187 STREET,NY,V1,11,,YESHIVA UNIVERSITY,1444,0,19.25,75.0,5,202500,0,,,1,1003797.0,249736.0,40.8521209,-73.9293435,3a,,New York
MN,2179,154,112.0,10.0,10033.0,34.0,205 CABRINI BOULEVARD,NY,V1,11,,GOLD CHIP VENTURES LLC,5258,0,68.67,88.0,5,690750,0,,,1,1001222.0,250526.0,40.8542946,-73.9386493,3a,,New York
MN,2238,35,112.0,10.0,10034.0,34.0,4849 BROADWAY,NY,V1,11,,RITA S SKLAR,15000,0,100.0,150.0,5,1431900,0,,,1,1005109.0,255108.0,40.8668624,-73.9245842,3a,,New York
MN,394,5,103.0,2.0,10009.0,9.0,183 AVENUE B,NY,V1,11,,TOMPKINS 183 LLC,1779,0,17.17,93.0,5,379800,0,,,1,990069.0,204382.0,40.7276561,-73.9790053,12c,,New York
MN,374,34,103.0,2.0,10009.0,9.0,55 AVENUE D,NY,V1,11,,"RASH, LLC.",3294,0,41.17,80.0,3,248850,0,,,1,990437.0,202272.0,40.7218644,-73.9776796,12c,,New York
MN,374,36,103.0,2.0,10009.0,9.0,53 AVENUE D,NY,V1,11,,"RASH, LLC",1760,0,22.0,80.0,5,132750,0,,,1,990421.0,202245.0,40.7217903,-73.9777373,12c,,New York
MN,336,25,103.0,1.0,10002.0,7.0,31 BIALYSTOKER PLACE,NY,V1,11,,UNAVAILABLE OWNER,4731,0,63.08,75.0,3,1354500,0,,,1,989006.0,200261.0,40.7163456,-73.9828435,12c,,New York
MN,372,64,103.0,2.0,10009.0,9.0,270 EAST 2 STREET,NY,V1,11,,FREEDOM VILLAGE HOUSING DEVELOPMENT FUND  CORPORATI,8162,0,77.0,105.92,5,4447350,0,,,1,989693.0,201946.0,40.7209701,-73.9803639,12c,,New York
MN,784,6,105.0,3.0,10001.0,14.0,267 WEST 34 STREET,NY,V1,11,,CANING RLTY CORP,1644,0,21.67,78.0,5,922050,0,,,1,986208.0,213337.0,40.7522371,-73.992933,8d,,New York
MN,293,30,103.0,1.0,10002.0,5.0,6 1/2 ELDRIDGE STREET,NY,V1,11,,DAI FUNG RLTY CORP,131,0,3.0,43.67,8,900,0,,,1,986011.0,199614.0,40.7145708,-73.9936476,12d,,New York
MN,544,68,102.0,2.0,10003.0,9.0,35 EAST 4 STREET,NY,V1,11,M,10-12 COOPER SQUAREINC,9835,0,75.0,132.25,5,3719250,0,,,1,986433.0,204386.0,40.7276687,-73.9921238,12c,,New York
MN,162,41,103.0,1.0,10038.0,5.0,6 CHATHAM SQUARE,NY,V1,11,,H W C C REALTY CORP,3190,7,24.08,135.83,5,342450,1913,,,1,984712.0,199407.0,40.7140028,-73.9983335,12d,,New York
MN,764,75,104.0,3.0,10011.0,10.0,92 8 AVENUE,NY,V1,11,,GO 8TH AVENUE LLC,2407,0,25.75,93.5,5,344700,0,,,1,983715.0,208887.0,40.7400231,-74.0019306,8b,,New York
MN,475,61,102.0,1.0,10013.0,1.0,72 GRAND STREET,NY,V1,11,,72 GRAND PARTNERS,2500,0,25.0,100.0,3,1062000,0,,,1,983496.0,202360.0,40.7221081,-74.0027202,12a,,New York
MN,593,48,102.0,3.0,10014.0,6.0,14 GAY STREET,NY,V1,11,,GAY STREET REVIVAL INITIATIVE 1 LLC,990,0,22.0,45.0,5,122400,0,Greenwich Village Historic District,,1,984096.0,206564.0,40.7336471,-74.0005557,12c,,New York
MN,818,56,105.0,3.0,10011.0,13.0,8 WEST 17 STREET,NY,V1,11,,10 WEST 17TH STREET FEE LLC,4140,0,45.0,92.0,5,1887750,0,Ladies' Mile Historic District,,1,986151.0,208175.0,40.7380687,-73.9931402,8d,,New York
MN,410,13,103.0,1.0,10002.0,7.0,89 RIVINGTON STREET,NY,V1,11,,FIRST ROUMANIAN AMER CNG,7653,0,76.0,100.0,5,1989900,0,,,1,987345.0,201593.0,40.7200024,-73.9888347,12c,,New York
MN,2215,235,208.0,10.0,10463.0,50.0,106 TERRACE VIEW AVENUE,NY,V1,11,,TERRACE DEVELOPERS LLC,2267,0,25.67,93.41,5,243450,0,,,1,1008443.0,258648.0,40.8765701,-73.9125174,1b,,New York
MN,2215,234,208.0,10.0,10463.0,50.0,108 TERRACE VIEW AVENUE,NY,V1,11,,TERRACE DEVELOPERS LLC,2098,0,26.16,87.63,0,188550,0,,,1,1008428.0,258627.0,40.8765125,-73.9125717,1b,,New York
MN,309,27,103.0,1.0,10002.0,7.0,39 LUDLOW STREET,NY,V5,11,C,NYC DEPARTMENT OF EDUCATION,2195,0,25.08,87.5,5,1127700,0,,,1,986864.0,200236.0,40.7162779,-73.9905704,12c,,New York
MN,426,35,103.0,1.0,10002.0,5.0,183 CHRYSTIE STREET,NY,V1,11,,185 CHRYSTIE STREET LLC,4875,0,50.0,99.33,5,501750,0,,,1,986369.0,202220.0,40.7217236,-73.9923554,12c,,New York
MN,784,5,105.0,3.0,10001.0,14.0,488 8 AVENUE,NY,V1,11,,488 EIGHTH AVENUE OWNER LLC,2368,0,23.67,100.0,5,851850,0,,,1,986214.0,213395.0,40.7523963,-73.9929114,8d,,New York
MN,1069,30,104.0,3.0,10018.0,10.0,11 AVENUE,NY,V1,11,,UNAVAILABLE OWNER,50007,0,270.83,119.58,5,15875550,0,,,1,984860.0,215924.0,40.7593379,-73.9977981,8d,,New York
MN,1074,63,104.0,3.0,10036.0,18.0,616 11 AVENUE,NY,V1,11,,ELEVEN W46 REALTY LLC,27019,0,119.0,200.0,5,562500,0,,,1,985301.0,217206.0,40.7628566,-73.996206,8c,,New York
MN,282,34,103.0,1.0,10002.0,5.0,85 EAST BROADWAY,NY,V9,11,C,NYC DEPARTMENT OF TRANSPORTATION,54,0,5.57,18.42,8,1350,0,,,1,985948.0,199272.0,40.7136321,-73.993875,12d,,New York
MN,1095,39,104.0,3.0,10036.0,18.0,608 WEST 48 STREET,NY,V1,11,,MANHATTAN WEST 48 LLC,2510,0,25.0,100.42,5,225900,0,,,1,985260.0,217885.0,40.7647203,-73.9963539,8c,,New York
MN,349,33,103.0,1.0,10002.0,7.0,156 RIVINGTON STREET,NY,V1,11,X,"ABC NO RIO, INC.",2300,0,23.0,100.0,5,588150,0,,,1,988312.0,201367.0,40.7193817,-73.9853463,12c,,New York
MN,447,32,103.0,2.0,10003.0,9.0,89 1 AVENUE,NY,V1,11,,89 FIRST AVENUE LLC,2425,0,24.25,100.0,5,667800,0,,,1,987927.0,203852.0,40.7262025,-73.9867339,12c,,New York
MN,273,29,103.0,1.0,10002.0,7.0,140 HENRY STREET,NY,V1,11,,RUI FEN XIA,2383,0,23.83,100.0,5,521550,0,,,1,986871.0,199088.0,40.7131269,-73.9905456,12d,,New York
MN,542,6,102.0,2.0,10014.0,6.0,6 AVENUE,NY,V1,11,,290 TENANTS CORP.,12,0,5.67,3.92,8,900,0,,,1,983767.0,205296.0,40.7301667,-74.0017427,12a,,New York
MN,209,21,102.0,1.0,10013.0,5.0,126 LAFAYETTE STREET,NY,V1,11,,YEE TAI ENTERPRISESCORP,6295,5,74.5,89.0,5,305550,1915,,,1,984133.0,201208.0,40.7189462,-74.0004221,12c,,New York
MN,1077,29,104.0,3.0,10036.0,18.0,509 WEST 48 STREET,NY,V1,11,C,ACTORS HK HOUSING DEVELOPMENT FUND CORPO RATION,21924,0,100.0,200.83,3,8719650,0,,,1,986137.0,217643.0,40.7640559,-73.9931881,8c,,New York
MN,831,30,105.0,3.0,10001.0,14.0,3 WEST 29 STREET,NY,V1,11,,HFZ KIK 30TH STREET OWNER LLC,7357,0,74.5,98.75,5,3512250,0,,,1,987726.0,210994.0,40.7458057,-73.9874554,8d,,New York
MN,831,48,105.0,3.0,10001.0,14.0,8 WEST 30 STREET,NY,V1,11,,HFZ KIK 30TH STREET OWNER LLC,9875,0,100.0,98.75,5,4714650,0,,,1,987764.0,211090.0,40.7460691,-73.9873182,8d,,New York
MN,286,35,103.0,1.0,10002.0,7.0,225 EAST BROADWAY,NY,V1,11,X,YOUNG ISRAEL SYNAGOGUE,8375,0,94.33,90.0,5,2271600,0,,,1,987928.0,199448.0,40.7141146,-73.9867327,12d,,New York
MN,1637,25,111.0,8.0,10029.0,23.0,159 EAST 109 STREET,NY,V1,11,,CARITAS DEVELOPMENT L,2523,0,25.0,100.92,5,259200,0,,,1,999685.0,228618.0,40.7941661,-73.9442557,6b,,New York
MN,1637,24,111.0,8.0,10029.0,23.0,157 EAST 109 STREET,NY,V1,11,,CARITAS DEVELOPMENT L,2523,0,25.0,100.92,5,256500,0,,,1,999663.0,228631.0,40.7942019,-73.9443351,6b,,New York
MN,1675,1,111.0,8.0,10029.0,23.0,2000 2 AVENUE,NY,V1,11,,NAB 2000 REALTY LLC,1896,0,25.42,74.58,3,274950,0,,,1,999893.0,226618.0,40.7886763,-73.9435091,6b,,New York
MN,1533,28,108.0,5.0,10128.0,19.0,1695 2ND AVENUE,NY,V1,11,,ALCHEMY-ABR UES LLC,6057,0,75.71,80.0,5,544950,0,,,1,997767.0,223142.0,40.7791391,-73.9511936,9a,,New York
MN,1629,57,111.0,8.0,10029.0,23.0,1602 LEXINGTON AVENUE,NY,V1,11,,K1600 LEXINGTON LLC,1243,0,16.58,75.0,5,177300,0,,,1,998485.0,226913.0,40.7894884,-73.9485931,6b,,New York
MN,1629,16,111.0,8.0,10029.0,23.0,1600 LEXINGTON AVENUE,NY,V1,11,,K1600 LEXINGTON LLC,1243,0,16.58,75.0,5,177300,0,,,1,998477.0,226898.0,40.7894472,-73.9486221,6b,,New York
MN,1628,57,111.0,8.0,10029.0,23.0,1578 LEXINGTON AVENUE,NY,V1,11,,LEXINGTON TWO HOLDINGS LLC,19605,0,48.5,75.42,5,394200,0,,,1,998327.0,226751.0,40.789044,-73.9491641,6b,,New York
MN,1645,32,111.0,8.0,10035.0,25.0,183 EAST 117 STREET,NY,V1,11,,CITY LIGHTS PROPERTIES LLC,1529,0,19.0,90.0,5,173250,0,,,1,1000878.0,230386.0,40.7990167,-73.9399427,6b,,New York
MN,1644,42,111.0,8.0,10035.0,25.0,180 EAST 117 STREET,NY,V1,11,,ROBERT ANAZAGASTI JR,1802,0,25.0,72.08,5,166950,0,,,1,1000798.0,230278.0,40.7987204,-73.9402319,6b,,New York
MN,2078,55,109.0,7.0,10031.0,30.0,538 WEST 147 STREET,NY,V1,11,,553 WEST 146TH STREET LLC,4992,0,50.0,99.1,5,428400,0,,,1,998426.0,240641.0,40.827168,-73.9487772,3b,,New York
MN,1676,35,111.0,8.0,10029.0,23.0,336 EAST 105 STREET,NY,V1,11,,105 REALTY 2018 LLC,3784,0,37.5,100.92,5,391050,0,,,1,1000441.0,226775.0,40.7891063,-73.9415298,6b,,New York
MN,2045,14,110.0,9.0,10039.0,32.0,2737 8 AVENUE,NY,V1,11,,2737 TRADING,3488,1,31.0,112.5,3,344250,0,,,1,1000347.0,239320.0,40.823539,-73.9418392,6a,,New York
MN,2046,127,110.0,9.0,10039.0,32.0,303 WEST 151 STREET,NY,V1,11,X,HARLEM URBAN DEV CORP,1948,0,19.5,99.92,5,239400,0,,,1,1001005.0,240582.0,40.8270016,-73.9394586,3b,,New York
MN,2047,10,110.0,9.0,10039.0,32.0,8 AVENUE,NY,V1,11,,BETHANY II HOUSING DEVELOPMENT FUND CORP .,2500,0,25.08,100.0,5,190800,0,,,1,1001315.0,241051.0,40.8282883,-73.9383372,3b,,New York
MN,1526,108,108.0,5.0,10075.0,19.0,215A EAST 80 STREET,NY,V1,11,X,UNAVAILABLE OWNER,35,0,21.33,1.67,6,0,0,,,1,996416.0,221672.0,40.7751063,-73.9560744,9a,,New York
MN,1213,128,107.0,6.0,10024.0,20.0,103 WEST 82 STREET,NY,V1,11,,103-105 WEST 82ND ST,1283,0,50.0,258.0,5,210150,0,,,1,991346.0,224969.0,40.7841613,-73.9743763,5d,,New York
